BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-50106,False,False,False,False,False,False,EPCI
15-50107,False,False,True,False,False,False,
15-50115,False,False,True,False,False,False,
15-50118,False,False,True,False,False,False,
15-50122,False,False,False,False,False,False,
15-50123,False,False,False,False,True,False,
15-50124,False,False,True,False,False,False,
15-50128,False,False,True,False,False,False,
15-50131,False,False,True,False,False,False,
15-50132,False,False,True,False,False,False,
15-50135,False,False,True,False,False,False,
15-50137,False,False,False,False,False,False,
15-50138,False,False,False,False,False,False,
15-50141,False,False,False,False,True,False,
15-50144,False,False,True,False,False,False,
15-50147,False,False,False,False,True,False,
15-50149,False,False,True,False,False,False,
15-50152,False,False,False,True,False,False,
15-50153,True,False,False,False,False,False,
15-50154,False,False,False,False,True,False,
15-50167,False,False,True,False,False,False,
15-50169,False,False,True,False,False,False,
15-50175,False,False,True,False,False,False,
15-50180,False,False,True,False,False,False,
15-50181,False,False,False,False,True,False,
15-50183,False,False,False,False,True,False,
15-69060,False,False,False,False,True,False,
15-50186,False,False,True,False,False,False,
15-50192,False,False,False,False,True,False,
15-50193,False,False,True,False,False,False,
15-50197,False,False,False,False,False,False,
15-50200,False,False,False,False,True,False,
15-50203,True,False,False,False,False,False,
15-50206,False,False,True,False,False,False,
15-50212,False,False,True,False,False,False,
15-50216,False,False,False,False,True,False,
15-50217,True,False,False,False,False,False,
15-50221,False,False,False,False,True,False,
15-50222,False,False,True,False,False,False,
15-50223,False,False,True,False,False,False,
15-50224,False,False,True,False,False,False,
15-50228,False,False,False,False,True,False,
15-50232,False,False,True,False,False,False,
15-50234,False,False,True,False,False,False,
15-50235,True,False,False,False,False,False,
15-50238,False,False,False,False,True,False,
15-50243,False,False,True,False,False,False,
15-50253,False,False,True,False,False,False,
15-50254,True,False,False,False,False,False,
15-50256,False,False,True,False,False,False,
15-50260,False,False,False,False,True,False,
15-50261,False,False,True,False,False,False,
15-50262,False,False,False,False,False,False,
15-50263,False,False,False,False,False,False,
15-50265,False,False,False,False,False,False,Action sociale
15-50266,False,False,True,False,False,False,
15-50267,False,False,True,False,False,False,
15-69937,False,False,False,False,False,False,collectivité territoriale
15-50274,False,False,False,False,True,False,
15-50275,False,False,False,False,True,False,
15-50280,False,False,True,False,False,False,
15-50284,False,False,False,False,True,False,
15-50287,False,False,True,False,False,False,
15-50291,False,False,True,False,False,False,
15-50300,False,False,True,False,False,False,
15-50302,False,False,True,False,False,False,
15-50303,False,False,True,False,False,False,
15-50308,False,False,True,False,False,False,
15-50313,False,False,True,False,False,False,
15-50315,False,False,True,False,False,False,
15-50319,False,False,False,False,False,False,
15-50320,False,False,True,False,False,False,
15-50321,False,False,False,False,True,False,
15-50328,False,False,False,False,False,False,
15-50330,False,False,True,False,False,False,
15-50331,False,False,False,False,True,False,
15-50335,False,False,False,False,False,False,
